"EventDate","alias_name","price","commented","market_time","screen_size","ram_size","rom_size","battery_capacity","cost_efficient","performance","endurance","appearance","camera_performance"
2020-11-28,SM-A6060,"1399","26","2019年05月","6.3","6GB","64GB","3500mAh（30分钟充电36%）大电池手机","7","8","6","7","7"
2020-11-28,SM-A7000,"0","1","2017年>","","4GB/6GB","64GB/128GB","3300mAh大电池手机","0","0","0","0","0"
2020-11-28,SM-A7009,"0","1","2017年>","","4GB/6GB","64GB/128GB","3300mAh大电池手机","0","0","0","0","0"
2020-11-28,SM-A7050,"1789","3","2019年11月","6.7","8GB","128GB","4500mAh","6","8","6","6","7"
2020-11-28,SM-A7050ZKUCHC,"2099","23","2019年04月","6.7","6GB","128GB","4500mAh","7","8","9","8","8"
2020-11-28,SM-A7070,"1789","3","2019年11月","6.7","8GB","128GB","4500mAh","6","8","6","6","7"
2020-11-28,SM-A7100,"950","199","2016年02月>","5.5","3GB","32GB","3300mAh大电池手机","4","5","6","6","5"
2020-11-28,SM-A7108,"950","199","2016年02月>","5.5","3GB","32GB","3300mAh大电池手机","4","5","6","6","5"
2020-11-28,SM-A7160,"2899","6","2020年04月","6.7","8GB","128GB","4500mAh","5","5","6","6","7"
2020-11-28,SM-A8000,"1599","230","2018年12月10日","6.4","6GB","128GB","3400mAh（30分钟充电36%）大电池手机","7","8","8","8","8"
2020-11-28,SM-A800S,"3499","5","2018年>","6","6GB","64GB","3500mAh大电池手机","0","0","0","0","0"
2020-11-28,SM-A8050,"2269","21","2019年07月","6.7","8GB","128GB","3700mAh大电池手机","8","8","8","10","8"
2020-11-28,SM-A9000,"1488","251","2015年12月>","6","3GB","32GB","4000mAh","6","5","8","8","7"
2020-11-28,SM-A9080,"2799","10","2019年10月","6.7","8GB","128GB","4500mAh","7","7","7","7","7"
2020-11-28,SM-A9100,"1899","251","2016年01月>","6","4GB","32GB","5000mAh","6","5","8","8","7"
2020-11-28,SM-A9200,"2399","159","2018年11月11日","6.3","6GB","128GB","3800mAh（30分钟充电暂无%）大电池手机","7","8","7","8","8"
2020-11-28,SM-C5000,"1122","668","2016年05月>","5.2","4GB","32GB/64GB","2600mAh","8","4","8","8","7"
2020-11-28,SM-C5010,"1398","137","2017年03月>","5.2","4GB","64GB","2600mAh","8","4","8","9","8"
2020-11-28,SM-C5018,"1398","137","2017年03月>","5.2","4GB","64GB","2600mAh","8","4","8","9","8"
2020-11-28,SM-C7000,"1615","261","2017年01月>","5.7","4GB","64GB","3300mAh大电池手机","9","4","9","9","9"
2020-11-28,SM-C7010,"1615","261","2017年01月>","5.7","4GB","64GB","3300mAh大电池手机","9","4","9","9","9"
2020-11-28,SM-C7018,"1615","261","2017年01月>","5.7","4GB","64GB","3300mAh大电池手机","9","4","9","9","9"
2020-11-28,SM-C7100,"1366","22","2017年09月","5.5","4GB","64GB","3000mAh","5","4","5","6","6"
2020-11-28,SM-C7108,"1366","22","2017年09月","5.5","4GB","64GB","3000mAh","5","4","5","6","6"
2020-11-28,SM-C9000,"1666","576","2016年11月>","6","6GB","32GB/64GB","4000mAh","9","4","9","7","6"
2020-11-28,SM-C9008,"1666","576","2016年11月>","6","6GB","32GB/64GB","4000mAh","9","4","9","7","6"
2020-11-28,SM-C9150,"0","4","2018年>","6","6GB","64GB/128GB","","6","7","6","7","7"
2020-11-28,SM-E7000,"1299","111","2015年02月>","5.5","2GB","16GB","2950mAh","5","5","5","6","5"
2020-11-28,SM-E7009,"1299","111","2015年02月>","5.5","2GB","16GB","2950mAh","5","5","5","6","5"
2020-11-28,SM-E700F,"1299","111","2015年02月>","5.5","2GB","16GB","2950mAh","5","5","5","6","5"
2020-11-28,SM-F,"0","0","2020年>","6.7","3GB/4GB","64GB","7000mAh","0","0","0","0","0"
2020-11-28,SM-F7000,"12499","0","2020年08月","6.7","8GB","256GB","3300mAh大电池手机","0","0","0","0","0"
2020-11-28,SM-F7070,"16999","17","2020年9月","7.6","12GB","512GB","4500mAh","8","10","8","8","9"
2020-11-28,SM-F9000,"16999","17","2020年9月","7.6","12GB","512GB","4500mAh","8","10","8","8","9"
2020-11-28,SM-F9160,"16999","17","2020年9月","7.6","12GB","512GB","4500mAh","8","10","8","8","9"
2020-11-28,SM-G1600,"1498","2","2017年>","3.8","2GB","16GB","1950mAh","7","7","7","7","7"
2020-11-28,SM-G1650,"1498","2","2017年>","3.8","2GB","16GB","1950mAh","7","7","7","7","7"
2020-11-28,SM-G3588V,"699","112","2014年06月","4.7","1GB","8GB","","5","6","5","6","5"
2020-11-28,SM-G5308W,"809","210","2014年10月","5","1GB","8GB","2600mAh","6","5","5","6","5"
2020-11-28,SM-G5500,"680","233","2016年11月>","5","2GB","16GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G5510,"680","233","2016年11月>","5","2GB","16GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G5520,"750","233","2016年10月>","5","2GB","16GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G5528,"750","233","2016年10月>","5","2GB","16GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G5700,"680","233","2016年11月>","5","2GB","16GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G570F,"950","233","2016年10月>","5","3GB","32GB","2600mAh","8","2","9","9","8"
2020-11-28,SM-G6000,"0","0","2018年>","5.5","3GB","32GB","","0","0","0","0","0"
2020-11-28,SM-G600S,"0","2","","5.5","2GB","16GB","3000mAh","2","2","6","1","2"
2020-11-28,SM-G6100,"1359","188","2016年09月>","5.5","3GB","32GB","3300mAh大电池手机","9","4","9","8","8"
2020-11-28,SM-G615F,"0","0","2017年>","5.7","4GB","32GB","","0","0","0","0","0"
2020-11-28,SM-G615FU,"0","0","2017年>","5.7","4GB","32GB","","0","0","0","0","0"
2020-11-28,SM-G6200,"1199","95","2018年11月1日","6","6GB","64GB/128GB","3300mAh（30分钟充电30%）大电池手机","9","9","9","9","9"
2020-11-28,SM-G7108V,"699","833","2014年09月","5.25","1.5GB","8GB","2600mAh","6","6","5","7","5"
2020-11-28,SM-G7200,"1099","98","2014年03月","5.25","1.5GB","16GB","2500mAh","5","6","5","6","5"
2020-11-28,SM-G770F,"0","0","","6.7","8GB","128GB","4500mAh","0","0","0","0","0"
2020-11-28,SM-G7810,"4999","18","2020年10月21日","6.5","8GB","128GB","4500mAh","8","9","9","8","9"
2020-11-28,SM-G8508S,"0","142","2014年08月","4.7","2GB","16GB","1860mAh","5","6","4","7","6"
2020-11-28,SM-G850S,"0","142","2014年09月","4.7","2GB","16GB","1860mAh","5","6","4","7","6"
2020-11-28,SM-G8750,"3289","27","2018年05月","5.8","4GB","64GB","3000mAh","4","4","4","5","4"
2020-11-28,SM-G8850,"3451","206","2018年>","6.3","4GB/6GB","64GB","3700mAh大电池手机","7","7","8","8","8"
2020-11-28,SM-G8858,"1596","206","2018年06月15日","6.3","4GB","64GB","3700mAh大电池手机","7","7","8","8","8"
2020-11-28,SM-G8870,"1799","230","2018年12月10日","6.4","8GB","128GB","3400mAh（30分钟充电36%）大电池手机","8","8","8","8","8"
2020-11-28,SM-G892A,"0","1","2017年>","5.8","4GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,SM-G893,"0","0","2018年>","5.8","4GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,SM-G9006V,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9006W,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9008V,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9008W,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9009D,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9009W,"0","0","2019年>","5.1","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,SM-G9198,"5220","43","2015年08月>","3.9","2GB","16GB","2020mAh","5","6","6","6","7"
2020-11-28,SM-G9200,"1529","828","2015年03月>","5.1","3GB","32GB","2550mAh","7","6","6","8","9"
2020-11-28,SM-G9208,"1529","828","2015年03月>","5.1","3GB","32GB","2550mAh","7","6","6","8","9"
2020-11-28,SM-G9209,"1529","828","2015年03月>","5.1","3GB","32GB","2550mAh","7","6","6","8","9"
2020-11-28,SM-G9250,"2399","296","2015年03月>","5.1","3GB","32GB/64GB","2600mAh","7","6","7","9","9"
2020-11-28,SM-G9280,"2399","296","2015年03月>","5.1","3GB","32GB/64GB","2600mAh","7","6","7","9","9"
2020-11-28,SM-G9298,"5299","6","2017年08月","4.2","4GB","64GB","2300mAh","7","8","4","8","7"
2020-11-28,SM-G9300,"2999","1053","2016年02月>","5.5","4GB","32GB/64GB/128GB","3600mAh大电池手机","9","9","9","9","8"
2020-11-28,SM-G9308,"2999","1053","2016年02月>","5.5","4GB","32GB/64GB/128GB","3600mAh大电池手机","9","9","9","9","8"
2020-11-28,SM-G9350,"2999","1053","2016年02月>","5.5","4GB","32GB/64GB/128GB","3600mAh大电池手机","9","9","9","9","8"
2020-11-28,SM-G9500,"3578","177","2017年05月25日","6.2","6GB","128GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G9508,"3578","177","2017年05月25日","6.2","6GB","128GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G9550,"3578","177","2017年05月25日","6.2","6GB","128GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G955U,"4399","177","2017年04月21日","6.2","4GB","64GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G955U1,"4399","177","2017年04月21日","6.2","4GB","64GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G955W,"4399","177","2017年04月21日","6.2","4GB","64GB","3500mAh大电池手机","7","9","8","9","9"
2020-11-28,SM-G9600/DS,"2888","184","2018年03月16日","5.8","4GB","64GB/128GB/256GB","3000mAh","6","10","6","7","7"
2020-11-28,SM-G9608/DS,"2888","184","2018年03月16日","5.8","4GB","64GB/128GB/256GB","3000mAh","6","10","6","7","7"
2020-11-28,SM-G9650/DS,"2888","184","2018年03月16日","5.8","4GB","64GB/128GB/256GB","3000mAh","6","10","6","7","7"
2020-11-28,SM-G9700,"6999","3","2019年02月","5.8","8GB","128GB/256GB","3100mAh","8","8","7","8","6"
2020-11-28,SM-G9708,"6999","3","2019年02月","5.8","8GB","128GB/256GB","3100mAh","8","8","7","8","6"
2020-11-28,SM-G9730,"3499","144","2019年02月","6.1","8GB","128GB/512GB","3400mAh（30分钟充电无%）大电池手机","8","10","8","10","10"
2020-11-28,SM-G9738,"3499","144","2019年02月","6.1","8GB","128GB/512GB","3400mAh（30分钟充电无%）大电池手机","8","10","8","10","10"
2020-11-28,SM-G9750,"6999","21","2019年02月","6.4","8GB","1TB","4100mAh（30分钟充电无%）","9","10","8","9","9"
2020-11-28,SM-G9758,"3499","144","2019年02月","6.1","8GB","128GB/512GB","3400mAh（30分钟充电无%）大电池手机","8","10","8","10","10"
2020-11-28,SM-G9810,"5999","8","2020年03月20日","6.2","12GB","128GB","4000mAh","7","10","7","9","9"
2020-11-28,SM-G9860,"5999","8","2020年03月20日","6.2","12GB","128GB","4000mAh","7","10","7","9","9"
2020-11-28,SM-G9880,"8999","27","2020年03月","6.9","12GB","256GB","5000mAh","9","10","10","10","6"
2020-11-28,SM-J260F,"0","0","2018年>","5","1GB","16GB","2600mAh","0","0","0","0","0"
2020-11-28,SM-J3109,"888","10","2017年08月","5","3GB","32GB","2600mAh（30分钟充电33%）","3","2","4","5","4"
2020-11-28,SM-J3110,"500","176","2016年06月>","5","2GB","16GB","2600mAh","8","2","8","8","8"
2020-11-28,SM-J3119,"500","176","2016年06月>","5","2GB","16GB","2600mAh","8","2","8","8","8"
2020-11-28,SM-J3119S,"500","176","2016年06月>","5","2GB","16GB","2600mAh","8","2","8","8","8"
2020-11-28,SM-J3300,"888","10","2017年08月","5","3GB","32GB","2600mAh（30分钟充电33%）","3","2","4","5","4"
2020-11-28,SM-J3308,"888","10","2017年08月","5","3GB","32GB","2600mAh（30分钟充电33%）","3","2","4","5","4"
2020-11-28,SM-J400F,"0","1","2018年>","","2GB","","","5","5","5","5","6"
2020-11-28,SM-J5008,"900","23","2016年03月>","5.2","2GB","16GB","3100mAh","4","5","5","5","5"
2020-11-28,SM-J5108,"900","23","2016年03月>","5.2","2GB","16GB","3100mAh","4","5","5","5","5"
2020-11-28,SM-J530F,"0","0","2017年>","5.2","2GB","16GB","","0","0","0","0","0"
2020-11-28,SM-J600F,"0","0","2018年>","","2GB","","","0","0","0","0","0"
2020-11-28,SM-J7008,"0","0","2017年>","5.5","2GB","16GB","3000mAh","0","0","0","0","0"
2020-11-28,SM-J7108,"780","43","2016年03月>","5.5","3GB","16GB","3300mAh大电池手机","8","4","8","8","8"
2020-11-28,SM-J7109,"780","43","2016年03月>","5.5","3GB","16GB","3300mAh大电池手机","8","4","8","8","8"
2020-11-28,SM-J800FN,"0","0","2018年>","5.5","4GB","32GB","","0","0","0","0","0"
2020-11-28,SM-J805G,"0","0","2018年>","","","","","0","0","0","0","0"
2020-11-28,SM-M105F,"0","0","2019年>","5.6","3GB","16GB/32GB","3000mAh","0","0","0","0","0"
2020-11-28,SM-M205F,"0","1","2019年>","6","3GB","32GB/64GB","5000mAh","6","5","8","6","8"
2020-11-28,SM-M3070,"1858","2","2019年10月","6.4","6GB","128GB","6000mAh","6","6","7","6","6"
2020-11-28,SM-N7506V,"0","0","","6.7","6GB","128GB/256GB","4500mAh","0","0","0","0","0"
2020-11-28,SM-N7508V,"0","0","","6.7","6GB","128GB/256GB","4500mAh","0","0","0","0","0"
2020-11-28,SM-N7509V,"0","0","","6.7","6GB","128GB/256GB","4500mAh","0","0","0","0","0"
2020-11-28,SM-N900,"2700","2053","2013年08月","5.7","3GB","16GB/32GB","3200mAh","6","7","6","7","7"
2020-11-28,SM-N9002,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9006,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9008,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9008S,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9008V,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9009,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9100,"3498","180","2017年09月","6.3","6GB","64GB","3300mAh大电池手机","9","10","8","9","9"
2020-11-28,SM-N9106W,"3498","180","2017年09月","6.3","6GB","64GB","3300mAh大电池手机","9","10","8","9","9"
2020-11-28,SM-N9108V,"3498","180","2017年09月","6.3","6GB","64GB","3300mAh大电池手机","9","10","8","9","9"
2020-11-28,SM-N9109W,"3498","180","2017年09月","6.3","6GB","64GB","3300mAh大电池手机","9","10","8","9","9"
2020-11-28,SM-N9150,"0","1","2015年05月>","5.4","","16GB","","0","0","0","0","0"
2020-11-28,SM-N916K,"0","4","2014年09月","","3GB","","","6","8","4","8","8"
2020-11-28,SM-N916L,"0","4","2014年09月","","3GB","","","6","8","4","8","8"
2020-11-28,SM-N916S,"0","4","2014年09月","","3GB","","","6","8","4","8","8"
2020-11-28,SM-N9200,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9208,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9300,"5688","194","2016年09月>","5.7","4GB","64GB","3500mAh大电池手机","5","6","6","6","7"
2020-11-28,SM-N9500,"7399","0","2020年08月28日","6.7","8GB","256GB","4300mAh","0","0","0","0","0"
2020-11-28,SM-N9508,"7399","0","2020年08月28日","6.7","8GB","256GB","4300mAh","0","0","0","0","0"
2020-11-28,SM-N9600,"3848","132","2018年08月","6.4","6GB","128GB","4000mAh","8","10","9","8","9"
2020-11-28,SM-N9608,"3848","132","2018年08月","6.4","6GB","128GB","4000mAh","8","10","9","8","9"
2020-11-28,SM-N9700,"5999","27","2019年>","6.8","12GB","256GB","4300mAh","8","10","9","10","8"
2020-11-28,SM-N9760,"5999","27","2019年>","6.8","12GB","256GB","4300mAh","8","10","9","10","8"
2020-11-28,SM-N9810,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-N9860,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
2020-11-28,SM-T239C,"0","1","2017年>","5.8","4GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,SM-T290,"0","1","2019年>","6","3GB","32GB/64GB","5000mAh","6","5","8","6","8"
2020-11-28,SM-T295C,"0","1","2019年>","6","3GB","32GB/64GB","5000mAh","6","5","8","6","8"
2020-11-28,SM-T700,"4999","18","2020年10月21日","6.5","8GB","128GB","4500mAh","8","9","9","8","9"
2020-11-28,SM-T705C,"4999","18","2020年10月21日","6.5","8GB","128GB","4500mAh","8","9","9","8","9"
2020-11-28,SM-W,"19999","1","2020年11月11日","7.6","12GB","512GB","4500mAh","9","9","9","9","9"
2020-11-28,SM-W2014,"2900","154","2013年11月","3.7","2GB","32GB","1900mAh","4","6","6","7","6"
2020-11-28,SM-W2015,"3250","77","2014年12月","3.9","2GB","16GB","1900mAh","5","5","5","6","6"
2020-11-28,SM-W2016,"2721","46","2015年11月>","3.9","3GB","64GB","2000mAh","4","6","6","8","8"
2020-11-28,SM-W2017,"6447","34","2016年09月>","4.2","4GB","64GB","2300mAh","5","9","5","8","8"
2020-11-28,SM-W2018,"7288","7","2017年12月","4.2","6GB","64GB/256GB","2300mAh","4","6","4","7","5"
2020-11-28,SM-W2019,"14458","0","2018年11月09日","4.2","6GB","128GB/512GB","3070mAh","0","0","0","0","0"
2020-11-28,SM-W2020,"19999","1","2019年11月","7.3","12GB","512GB","4235mAh","0","0","0","0","0"
2020-11-28,SM-W2021,"19999","1","2020年11月11日","7.6","12GB","512GB","4500mAh","9","9","9","9","9"
2020-11-28,SM-Z400,"0","0","2017年>","","","","2050mAh","0","0","0","0","0"
2020-11-28,SM701,"2080","1422","2014年05月","4.95","2GB","16GB/32GB","2570mAh","5","6","6","6","6"
2020-11-28,SM705,"2080","1422","2014年05月","4.95","2GB","16GB/32GB","2570mAh","5","6","6","6","6"
2020-11-28,SM801,"1500","109","2015年12月>","4.95","3GB","16GB/32GB","2670mAh","6","6","6","7","6"
2020-11-28,SM901,"1999","149","2016年10月>","5.7","4GB","32GB","4080mAh","8","10","9","7","8"
2020-11-28,SM919,"1999","149","2016年10月>","5.7","4GB","32GB","4080mAh","8","10","9","7","8"
2020-11-28,SNE-AL00,"2199","12","2018年09月","6.3","6GB","64GB","3750mAh大电池手机","6","6","7","6","7"
2020-11-28,SOAP R11,"599","0","2018年07月","5.7","3GB","32GB","3000mAh","0","0","0","0","0"
2020-11-28,SOAP R11 lite,"0","0","2018年>","5.45","3GB","32GB","4000mAh","0","0","0","0","0"
2020-11-28,SPN,"1458","25","2019年10月","6.268","6GB","64GB","4000mAh","8","9","9","8","7"
2020-11-28,SPN-AL00,"3699","27","2020年04月28日","6.57","8GB","64GB","4000mAh","8","9","9","9","9"
2020-11-28,SPN-TL00,"3699","27","2020年04月28日","6.57","8GB","64GB","4000mAh","8","9","9","9","9"
2020-11-28,SS122,"2429","7","2015年08月>","5","2GB","16GB","2500mAh","4","4","3","5","4"
2020-11-28,STF,"1438","404","2017年06月16日","5.15","6GB","64GB/128GB","3200mAh（30分钟充电36%）","8","8","7","9","8"
2020-11-28,STF-AL00,"1199","82","2019年07月23日","6.59","4GB","64GB","4000mAh","8","8","8","8","8"
2020-11-28,STF-AL10,"1199","82","2019年07月23日","6.59","4GB","64GB","4000mAh","8","8","8","8","8"
2020-11-28,STF-TL10,"1199","82","2019年07月23日","6.59","4GB","64GB","4000mAh","8","8","8","8","8"
2020-11-28,STK-AL00,"2299","20","2020年9月10日","6.63","6GB","128GB","4200mAh","8","9","9","8","8"
2020-11-28,STK-TL00,"2299","34","2020年9月10日","6.63","8GB","128GB","4200mAh","8","9","9","8","8"
2020-11-28,SUGAR C11,"1499","3","2017年10月","5.7","4GB","64GB","3000mAh","5","5","3","6","6"
2020-11-28,SUGAR C21,"2999","12","2018年01月08日","6.26","4GB","64GB","6100mAh（30分钟充电25%）","8","7","10","10","9"
2020-11-28,SUGAR C6,"989","41","2015年11月>","5","2GB","16GB","2500mAh","8","7","7","10","7"
2020-11-28,SUGAR C7,"1239","1","2016年04月>","5","3GB","32GB","2500mAh","8","8","8","8","8"
2020-11-28,SUGAR C9,"1529","2","2017年>","5.5","3GB","64GB","3000mAh","5","5","4","6","4"
2020-11-28,SUGAR F11,"899","1","2017年>","5.5","4GB","64GB","3000mAh","0","0","0","0","0"
2020-11-28,SUGAR F7,"1619","1","2016年11月>","5","4GB","32GB","3000mAh","0","3","0","0","0"
2020-11-28,SUGAR F7 mini,"1619","1","2016年11月>","5","4GB","32GB","3000mAh","0","3","0","0","0"
2020-11-28,SUGAR F9,"999","5","2017年04月>","5.5","4GB","64GB","3000mAh","5","5","3","6","5"
2020-11-28,SUGAR S,"3999","0","2019年04月","5.99","4GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,SUGAR S11,"978","17","2018年01月>","5.99","4GB","64GB/128GB","3060mAh","4","4","6","9","9"
2020-11-28,SUGAR S20,"799","26","2018年>","6.18","4GB","64GB/128GB","3500mAh大电池手机","7","7","7","7","7"
2020-11-28,SUGAR S30,"3999","0","2019年04月","5.99","4GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,SUGAR S9,"1599","7","2017年02月>","5.5","4GB","64GB/128GB","3000mAh","7","4","8","9","8"
2020-11-28,SUGAR Y11,"399","0","2017年10月","5.5","3GB","16GB","3000mAh","0","0","0","0","0"
2020-11-28,SUGAR Y12,"0","0","2018年04月","5.45","4GB","32GB","4080mAh","0","0","0","0","0"
2020-11-28,SUGAR Y15,"1259","1","2018年>","5.99","4GB","64GB","4000mAh","5","5","6","8","3"
2020-11-28,SUGAR Y7,"949","5","2016年07月>","5.5","2GB","16GB","2820mAh","6","6","6","7","6"
2020-11-28,SUGAR Y9,"1299","18","2017年05月>","5.5","3GB","32GB","3000mAh","7","7","6","7","7"
2020-11-28,SUGAR 电霸手机,"2999","12","2018年07月","6.26","4GB","64GB","6100mAh（30分钟充电25%）","8","7","10","10","9"
2020-11-28,Samsung Galaxy A70,"1789","3","2019年11月","6.7","8GB","128GB","4500mAh","6","8","6","6","7"
2020-11-28,Samsung Note3,"9199","23","2020年08月28日","6.9","12GB","256GB","4500mAh","8","9","9","9","9"
